RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
394352,95,"Augusta, GA",msa,GA,9859.842241980788,9626.829535147392,9128.538754750725,8989.739514660358,8997.697977296348,9109.602385674327,8718.067016625284,8965.805462058077,8366.750394167468,9361.308473968551,9453.276764227494,10069.099558616566,10000.436238330834,9824.157814997467,9974.66607147156,9223.78293111908,9246.387476624555,8589.51901097508,8851.300978482026,8977.613434665282,9153.150558111423,8579.1901514992,8876.73387939487,10279.733066652565,10813.229272562488,10454.490734379659,9226.848282432751,9679.239480103732,9452.42922670652,9796.564599025256,9597.284752248574,10152.565957796227,9558.96039881681,10102.264996849059,11152.415814233429,13442.369628507678,13499.580114874232,13784.004357298478,15778.223710317461,17338.326865420615,17068.904487798238,15183.596094332155,14254.430101900492,14621.892164296301,14358.767697118126,15306.8639116974,15348.915853246368,15658.910606077077,16094.189423621947,16788.129029870663,16932.230921555496,16652.136695925194,15703.329426284361,14910.369223442258,13706.15507628074,13842.616922188312,13533.187882119579,13127.382292438988,12955.455907104471
394957,96,"Palm Bay, FL",msa,FL,10023.228167341582,10261.189517314573,9910.867287459621,9844.226392397892,9680.926296557373,9750.878727480524,9533.918807546326,9581.527853461297,9480.505626983866,9353.384863879952,9160.77920706837,9196.883035194247,9469.478611003136,9428.643229602107,9506.440054823332,9223.65732300704,9088.656655387238,8582.258230939648,8803.254129025381,8871.633743311299,9127.511516486707,8763.685136821938,8886.534500297194,9213.87897044687,9457.343145875495,9355.580140752294,9402.096984942174,9106.728859732197,9114.806649091193,8883.430223706388,9633.842629150075,10651.386989176013,11252.467165016898,11105.469173066114,10282.647494744437,10554.737914691943,10654.322678396871,11668.41376366819,12588.219105548531,,,16840.644852800295,15944.221906798926,15082.003652035468,16218.203526554664,16065.206411987943,17428.877725594863,18107.58263225315,20953.4750362312,22430.506307814354,22907.412359890353,21640.823888934105,19259.901756610703,17407.24121041548,15694.367770160401,15428.088138214584,14993.289184057941,14723.466612129183,14133.99549976846
394711,97,"Jackson, MS",msa,MS,9163.797786641466,9151.965672054015,9210.190920177956,9068.83095603391,8938.584162766138,9111.605483269648,8632.631574445533,8590.765502480315,7882.530299461054,8481.895711553143,8772.507105973302,9099.043907458035,9200.204330891213,9003.151652459672,9772.506566599242,9395.781239823054,9286.06945861114,9006.70633237704,9190.699127244981,9139.454900890529,8533.108252534164,8127.457088366839,8477.027945317643,9260.394878741221,9616.955738059567,9168.44252547851,8919.205293603518,8741.43106042499,9023.085642199525,9137.435022113083,9443.450195908257,9487.915346445994,9400.691269121528,9441.783080600568,10185.426515679379,11696.03085812879,13293.560836636165,,,14992.528031878033,14347.8684859544,14229.37116660708,13683.679069916749,13844.484243216808,13916.197064163707,13321.923536289076,13448.758479322632,15262.521351613846,16341.85851274,16649.894608996685,16599.588474086955,16427.164873266378,15666.656298068492,14500.286729485277,14370.298509465532,13683.246712533573,12867.800188077128,12394.154144852282,12243.128374660033
394666,98,"Harrisburg, PA",msa,PA,8592.542577362268,8565.684456872192,8654.494904173182,8656.817427029919,8834.004685354948,8648.028494539034,8873.19664790711,8788.013999470437,8929.98610647055,8259.98176250306,8121.948599540097,7997.73854702494,8904.708996856878,9327.347281881033,9769.308043341794,9683.453957177791,9528.675403824082,9430.38725260232,9171.459120993304,8855.69845235209,8701.977062176496,8639.941313358671,9770.957352500574,11384.523372814518,12533.867668303976,12964.73719576247,11227.638233185746,10509.706960784313,9406.845218045724,10324.215305093996,9845.051869719848,10404.324885705933,9601.20913109603,9743.614459894216,9051.360441548679,9786.71485168991,10058.492310882955,12096.672983151862,12069.20161726207,12752.710015454051,11407.05689621379,11786.99343593265,11638.715993765565,13707.38626132857,13393.644759135588,17270.4820379062,14347.44135493595,14370.094479935951,10348.017958097136,11965.666232240437,13173.31238608659,14488.953653846154,14702.19131504834,14075.842256155707,13801.813827931861,13327.021096962233,12771.385835342046,12614.156470462442,12266.822896551725
395113,99,"Spokane, WA",msa,WA,10967.21646394998,11213.392219869835,12451.87258033063,13528.420567964036,13855.881465331995,13499.003386343602,12771.648697765877,12112.232725595431,11492.760505592922,11749.098265992032,12533.604788605966,12841.396746443708,12919.344471392584,13554.416356914468,14364.116972693033,14387.342157562203,13470.998265603945,13166.293417535539,12710.002706595604,12525.236869811035,11851.197729556574,12025.116283860487,11853.65952514812,13198.604897111994,15732.434523917604,15914.478293118831,15337.498446885802,13320.629884203729,14186.410512062217,15302.811443872726,16156.585017707868,16351.696698746624,15018.452871691537,13790.908766105766,14834.981350736356,15742.03672794342,19204.032519189208,24610.925686704944,28347.356483322656,,,30169.728591518156,26515.338729432802,23238.398466968178,19457.845576631018,19070.61426667146,20595.70765353659,24099.951053722016,26957.250227814602,29250.51102787021,29490.36485934989,29071.708818482322,26230.458008357586,23919.4857881825,21878.362609448635,21150.712954231352,19642.706161372655,18462.984827264238,17245.138648487286
394460,100,"Chattanooga, TN",msa,TN,9182.77922993333,9506.662447257384,10129.195116784069,10968.932896310294,11239.283846704357,11152.01844265035,9873.138974241865,9470.116602069387,9064.002343031521,8560.043950486586,9420.997672006599,9642.199953167868,10635.434183021109,10098.490762924543,10471.074358950835,10322.713592825645,10103.232292909748,9582.691530045035,9208.61935209213,9268.459157169964,9145.734513877673,8916.059005509007,8769.73846435985,9587.912924506994,10059.795232190198,10616.904822640907,10570.507098087675,10181.92823692312,10007.89278320675,9998.968043881918,10696.361944724396,11198.328096548254,11746.395480173487,12206.246258914654,12266.114470408109,13995.529089048767,14490.644946240316,16043.923151691517,14628.873222305041,16419.133475062354,16380.391601528923,17255.112782455002,16215.428490437936,16234.628486637319,17121.578016463234,16038.127402235144,15674.967737576977,16967.867740146947,19671.177700106902,22453.676207959903,21788.031908153724,21038.479151727573,19053.68363206359,17377.742362954552,16256.690735667378,14997.430911131698,14405.280881634235,13628.212418947436,13700.316080034478
395075,101,"Scranton, PA",msa,PA,8359.526867343819,8761.789802633977,9365.40083487296,9590.00036035109,9839.34723271476,10190.516007029666,9887.62899748454,9456.810646035561,8892.583986395963,8829.640028678195,8580.73787760969,8404.792296424392,8116.98068827945,8296.073554795776,8853.101272513493,9251.457457041435,9860.261790889172,9791.986235333616,9664.036526932956,9386.964414195218,9213.61595395833,9307.151907107202,8724.308078914188,8493.68860000861,8236.270593097246,9081.195793287256,9890.541246554012,9777.557515451257,9589.112629417576,10081.150543134916,10998.476368420857,11336.392435010093,10934.44950716846,10519.100223387724,10717.867248477329,13075.844125766705,15319.145291267872,16392.257209457206,16325.794693009257,16120.584178467869,16755.080408800037,15824.327913662899,16791.302257991523,15881.482755077013,15292.398389372727,13539.486458319669,13644.332221314822,13814.214495458125,15157.878725756207,16624.22787685977,19878.471662095686,19933.36496288799,19958.757807308684,17924.70006156225,17338.7925474465,16587.344894394057,15419.575725814107,14648.864785360027,13946.865239355182
394871,102,"Modesto, CA",msa,CA,13485.065527025561,13251.935376738498,12259.099494769682,11863.722835649098,11134.094995217107,10606.92614252589,10465.048094308979,10455.65850703132,10177.537675668042,9855.572815409749,10142.641275002346,10126.226169726506,10356.863506566975,10539.678674078235,10978.638164934222,11197.311170730265,11128.35356077656,11443.215006559694,11312.640452140453,11200.8088726501,11017.684211403486,11314.092307811583,11349.838931211825,12673.879871528205,12788.232430272517,12546.9725891845,11359.000754559174,11458.153296503786,12697.394710771448,13794.57011651427,15858.71713515779,17553.272342072716,18279.697134742593,17436.23378879892,,25655.1885003885,27215.22525252525,29758.926666666666,28009.639166666664,28899.636454505686,22930.78674762089,21904.14397551205,20392.706468580694,19085.876080902846,18546.11818096868,18654.35028520458,23057.896559371486,25456.170590000358,29093.765791943875,26557.433774298184,25514.611864210176,21929.652982251297,19969.64689877428,18507.62712166899,17901.20392264579,18222.864086077036,18626.225177842367,20465.993002232088,19627.699556730604
394590,103,"Fayetteville, AR",msa,AR,10470.150947959328,10508.47408508839,10641.29504810387,10567.674599591142,10857.397182735383,10594.705862498491,10527.476975465936,9746.70999175485,9520.627267634272,9720.039872430583,10004.523728284812,9882.110151666764,9509.259855693124,9704.470220513389,10503.84602873247,11138.928418271937,11313.984439510567,10703.403113434002,10932.911363914574,10706.63233505294,10896.115026381634,10000.24466957537,10174.62495803691,11373.364994018579,11936.068122342791,11900.227150120569,11861.295639244612,12320.531509986753,,14300.193189016843,14600.764473504481,13025.786658003744,13022.715930082622,14927.390965601951,,,25403.41009581763,21854.85248925441,21850.124598097947,21176.600542132564,20339.711653243674,19594.226076734587,19102.03715591722,18076.265696017468,19129.069118241914,20072.55569231599,22725.01539626336,26372.91427636876,29138.5858298667,29846.295297976572,29472.156724955392,28908.644259925262,27418.7619487237,23214.619146204583,22367.63147883177,21922.497670052067,20371.468110929676,18969.15911346964,18311.141524521834
394770,104,"Lansing, MI",msa,MI,8128.171068261006,8068.589602743767,8380.231169220599,8397.461667670255,8613.410527367392,8274.667329188926,8209.377748061628,7912.467468717682,7813.136199986414,7625.710091026424,7969.4394441987315,8336.15781154567,8468.428613550683,8419.109299222082,8482.398266303166,8960.744811236931,8970.55255251526,8845.26457610071,8596.630813121834,8421.975516929284,7953.815095494924,7660.235894843117,7538.460555623609,7568.282770252367,7996.475639691525,8358.302775276688,8908.730557559567,8866.745623652894,9104.307898294066,9120.879784540679,9217.135179985813,8890.74783374297,8875.287119825709,8377.128804036234,8570.627058132393,8381.67520628054,8795.926755714876,9303.709678089304,10636.314084219572,11643.258266382274,12139.959799928598,11335.329278991727,11011.701213395138,10256.178727467859,9858.567706800117,8889.722752985543,9620.033682995132,9997.223040691699,11712.350453819112,11856.236987093902,13109.947391134308,12644.35943498965,12506.405864044815,11881.751677953129,11759.390924975582,11332.769828988623,10693.51731577528,10110.241014172474,10131.192503534176
394768,105,"Lancaster, PA",msa,PA,9620.50863838235,9796.42754332508,10060.497946024187,10206.87550522273,9949.81658123711,9604.467828558812,9466.526449731624,9437.387977168151,9317.911688923385,9003.125333113434,9035.557799800654,9327.53453871733,9812.306993358206,10364.271278261287,10560.606353905167,10412.679756044607,9957.716260567562,9742.015744261784,9760.367489080401,9716.319350552261,9040.926535354394,8220.236737005915,8513.056586292432,9728.716838570237,10687.67654409171,10007.061023809523,9138.939132275133,9260.890360701529,11354.484677986453,12170.49972428275,12527.637704966082,11592.205675584826,11591.003153655001,10886.375101777976,10669.846772508266,10975.958322215869,11643.23409090909,12015.55573073073,11915.170864830348,11998.191367475849,12411.13355488619,12128.254113328432,12295.40956336972,11614.523682265686,11186.861887923704,10103.496120422098,11104.076721514995,13297.215297109668,15157.035809930181,16199.699832493197,16062.561168222457,16149.206148845702,15008.852301888815,14071.388703414043,13096.800987748067,12770.384848730197,12225.518902914135,12760.647557884893,12597.212639829902
394997,106,"Portland, ME",msa,ME,17155.42904769473,20652.64805419023,21309.799298744354,19800.41934580482,17410.37671991337,17314.12549147398,17036.66644399064,16334.720112113197,15973.639700861684,29576.54571838188,30283.130583040667,31178.209164118485,19495.100524423175,21239.771701897207,21921.676390259043,19834.73582266619,19052.234865402075,18307.587149829356,19149.30208881783,17849.58366564808,17061.78057040998,16609.752727272727,18943.242962962962,21265.05275462963,23623.79299927795,22935.186286314984,23714.130279109475,23436.19177359159,25315.80584879484,28390.812514231435,28504.03163194531,26956.328925789672,23211.302038123686,21826.517820845776,23153.96248249991,26056.896593224126,37111.51138222916,38581.86225942214,41047.955247623184,35529.96607942372,37207.2251111673,36036.41999253227,34014.66418718677,31607.821567440926,29400.40254843631,32397.936824003464,34228.60169855543,36804.40041313329,40816.920634920636,42806.33174603175,43700.26825396825,38298.567707799964,36856.68749741206,35477.16649123712,35159.547935827104,36656.848648450985,33033.20065369222,30839.65231640309,27735.7518805021
395245,107,"Youngstown, OH",msa,OH,7256.325286475902,7310.485140055104,7616.710471433403,7412.8673303829455,7389.445004165232,7106.886779560842,7002.255294075109,6683.8334842358645,6779.115132788475,6815.549051185754,6927.294946996347,7125.651671196275,7146.779990821629,7505.799258861392,7665.949678421577,8223.810364999676,8356.67804121608,8306.165894229882,8059.5476890289365,7616.499216394469,7678.663947580181,7424.34848707413,7335.744183004851,7342.738937529751,7519.954937148289,8331.406498323013,8252.400430799808,8829.478707373593,8422.21258343257,8590.625859787828,8308.854944755147,8533.253656355551,8145.431452771666,7663.822411377329,7766.898901098902,8005.819979467741,8635.834073501894,10333.059428556197,11589.774898823905,,,10940.27619739085,9667.314888202627,9436.311680512872,9324.960040693064,9468.71643211387,9248.251825167587,8973.77701666613,9448.213625400533,11018.063833892249,12216.05575840399,11997.925700865306,11161.072385532783,10423.986631328902,10521.557010759056,10509.909034219962,10755.55125100888,10486.991205365839,10074.28783927364
394589,108,"Fayetteville, NC",msa,NC,5594.4324370906315,5475.681268393434,5619.980682941813,5595.389534095248,5664.83936764173,5610.102512849611,5751.414238419013,5880.127450843105,5652.716563871688,5660.225920894915,5513.036930819362,5605.021023810606,5564.379546588932,5922.759291968661,6153.742417433747,6216.699032840792,6150.306749315548,6068.467371038561,5911.914476411937,5801.5390043788675,5732.634095562193,5591.408613500092,5471.006312923503,5702.934960138358,5981.591471318854,6086.785763528492,6340.825852256058,6538.407090940746,,7220.005901165064,7680.03774139113,7710.199591362929,7984.140709768333,7753.373784703734,8563.97156988948,9338.741550866358,9187.66406548624,9294.60055326014,9069.572466752426,10716.736940436638,11245.193548758616,11728.246642634438,10976.445765441456,10022.23466117216,9345.622152509652,9248.632687100848,10522.51504334523,12226.582851153042,13623.106618887425,14022.862615993232,13411.282544308642,12863.876152035971,11458.039523867381,11165.7420377211,11134.6547361338,11143.759266567655,10462.709101542587,10042.799504005941,10371.964349736785
394792,109,"Lexington, KY",msa,KY,8840.494893581023,9265.91412396377,9276.27697512003,9100.71752398915,8899.911228130051,8767.536231067537,8506.954854955919,8737.079311403288,8414.759885853206,7857.0312212506005,7084.3700686545635,7071.204902641646,8143.090499363488,9136.231628911411,9691.362071111114,9414.556201638157,9197.565372483492,9063.93988247436,8978.47642319893,8732.77458000598,8415.746249597889,7892.334114905342,8025.71774415557,9001.960433073558,9918.43675856152,9747.178329072542,9067.217712821948,9357.268132603784,10249.1197453866,10825.763846823655,11436.91733174582,11486.764698637446,11311.37147333602,10057.48128747999,10546.790276490017,11009.459857795775,12685.664979972544,13850.798010472221,14837.384560404054,15186.65375849849,15009.058545882328,14597.89924866052,15313.52534233267,14811.015187624871,14154.908935872698,13101.555092028852,13750.668285391164,15426.24744615325,18812.997043965344,21723.126826182022,22488.327113085485,18959.931851033292,15302.410905228733,13445.79425877679,13974.570316568328,14133.226791273002,13727.2231108083,12442.744459360403,11356.454940698173
394898,110,"Myrtle Beach, SC",msa,SC,8021.678191208906,7920.622001126653,8485.830163543107,9146.939318065943,9403.022298557958,9255.344661290821,8876.702609933853,8527.857913039921,8061.398415081158,7832.144479461244,7919.309244385952,7862.578623072619,7763.835663064565,7906.470839942866,8359.124864151143,8530.368491481271,8276.268669927364,8262.856595159194,8646.221381487596,8699.054959911975,8550.416748013397,7809.084114496487,7717.217921259595,7686.187817960429,7980.775448206544,8344.452705968639,8303.567493186996,8183.852633717794,7997.163388660342,7815.840832040011,8169.465152760192,7996.64383322277,8452.197727894227,8989.968071187295,9036.500080752709,8756.305702193244,8738.754066183226,,,,,,16098.303480690864,15402.674862199763,14582.749472082367,14270.759635239781,14752.52062503146,17698.026348169118,19381.827816760593,19613.314475209172,17676.499491140752,17195.107798317895,16605.78066914951,16230.645432140116,15059.173695039097,14421.275171870124,14053.200071554673,13867.319926112426,13453.210634091214
394971,111,"Pensacola, FL",msa,FL,9022.636383125386,9445.553523416851,9615.709705129566,9561.513442588412,9283.441612720862,8993.785246376858,8797.799077680049,8644.766790140338,8750.205524608486,9868.275651279042,10084.340394519832,10065.51634982431,9584.775276496868,9546.470989466534,9773.232950308928,9707.714950431167,9838.961722953596,9893.624900231038,9718.811178307156,9764.826903091343,9714.185463539727,9412.172315995576,9674.937519154437,10323.924835270811,11335.975235167614,11055.138757887265,10394.082401943642,9520.186548432745,10163.814229809062,10576.875014336836,10703.651870050375,10406.826511451603,11373.06306638351,12141.492427428731,11966.86772745188,12347.326516093488,13765.216637341748,15910.12916810926,16443.44589615733,16902.0359258456,18020.684132227438,18023.77068857613,17773.68568514442,17138.54537065022,16590.242557350986,15697.58469943673,15718.574644006796,17378.07052816691,19343.608876527524,22623.181150065036,22008.664597998937,21989.16304801941,18766.665801663232,18788.93266809575,18366.979796088137,17713.444179998187,16872.474537597467,15684.496738273048,15237.490914974604
394995,112,"Port St. Lucie, FL",msa,FL,12571.772667714737,12429.627874129268,11919.558755846963,10847.130274596806,10506.72260822301,10062.544351334805,9703.645164339116,10202.176818737795,10643.576520898972,11258.266618575924,11345.295303908,12016.088034772003,12487.993430038356,12451.246143195041,11629.534229699037,10785.915357555872,10418.501862879488,10050.990508002824,9868.63531204013,9921.994252926745,10437.921537782995,11220.864707877074,11691.805436705232,12810.583199010152,12823.887937084888,12325.594653185619,11143.971072907492,11040.418951006372,11434.658249199443,11677.829415398897,12161.681129708102,12437.496246866076,12504.200093187028,12772.707115181809,14171.933238217229,16454.146007925614,17490.14812550347,,22856.299139737836,,23914.914764707686,21771.52709717232,21819.19416461629,19806.968731628516,19315.513389483673,17828.202269916965,20202.444573409524,19540.056753257802,22553.161691497855,22997.31344691587,26657.342512986255,26685.771891655666,25725.59999953487,23301.50231005358,20503.63516540847,19091.28008087232,18543.968646016514,18679.30015507084,19256.50846488086
395068,113,"Santa Rosa, CA",msa,CA,43399.32201479032,43720.557528025434,39770.4128563827,39782.674060511716,37773.05929656572,36248.21179351589,35471.84754895223,33314.48381701104,31987.040435444025,30217.296621303507,29489.729800824494,27869.69623485573,29238.155725596473,32597.768680121622,35382.95949155258,38291.86647226601,38281.29752508416,38550.89299180083,39550.61016186539,39869.065536805734,38058.81563020332,34388.2715524561,34063.5743321382,36578.52573595006,38930.71341891057,36108.734834180585,34142.96901834689,31292.632140308764,32220.43498583722,35346.50501977791,41084.62773869085,45448.0262132944,44842.156577279085,43590.80098611099,42815.17554673779,44491.48081077243,48671.61722773238,52086.0889660212,61519.01832469515,61805.95883081213,63961.01889352034,57932.271063689805,55845.690696565136,53188.56278359543,54493.72801715062,59416.95433092124,68810.76980023035,71842.29177489177,67039.08058608058,65078.52201465201,71389.01498834499,75075.73878321679,68078.51611146105,55643.162736765575,53205.43998325345,50733.97067433284,48841.483082805,45084.48791871414,46389.86915864973
394761,114,"Lafayette, LA",msa,LA,6669.505352061385,6890.2620242971725,6967.696274276267,6959.3139457381,6694.043979939196,6795.645228440525,6928.526517047368,7278.079918433584,7285.207105934693,7625.977407880452,7685.621994862896,7981.624998334577,7710.412883697004,7860.905561222881,7650.592617092311,8134.047282823616,7844.3805833695915,8245.858288027039,8201.596835460037,8168.424631280187,8023.232111807924,7723.126729738188,7690.62732157353,8129.239884866118,8261.087129153055,8694.958048458877,8129.024750770222,8034.387889840284,8188.832161784136,8623.467053796465,9431.155673656276,9054.094450386097,8796.353922399465,8392.992768013297,10073.101640834617,10793.632869902547,11873.924526617775,10892.372138852943,11126.336407272449,11136.089170387639,12060.030806529272,12187.676979267222,12112.469283278997,11413.613537789919,12260.922477493614,12768.517785748576,12595.469226077794,11759.556745778345,10986.04128600823,13853.062472532341,15445.619595518554,15704.3394238685,13334.447203889378,11650.322184402366,11227.44338014881,11160.947564917527,11776.214263161242,11404.41183187923,11003.113246653878
394698,115,"Huntsville, AL",msa,AL,7192.787674716076,7260.5929925717355,7448.894904187236,6894.325019808294,6889.641577093343,6873.735512689909,6794.123173194657,6546.265638359661,6135.024207039659,5934.764876829283,6191.192861951767,6383.03193874054,6704.814306356829,6483.879634259327,7008.189833764817,7181.568958816252,7899.580915918547,7886.46999472757,8422.90801303565,7884.797088600571,7763.313352990407,7031.377369388695,6961.3135518870695,7519.092853124178,8506.97397406813,8981.267319102502,8552.973573447513,8417.862762636703,8829.958033954534,9248.751935038488,9570.05695881226,9939.820882551498,10591.890358924422,11297.750606055357,12531.870509476614,13562.458774145774,14655.841156157141,14499.34732899665,15490.243964612388,16828.04301994302,16983.296353276353,16094.015996568487,14870.991871127633,15436.776871127631,15640.965274989054,14706.634188352267,15568.058498697093,16160.94466236975,17390.265025229524,16550.649460589164,15042.595318267066,14609.619111964123,13641.876467833332,13565.932248398321,12730.363214564044,12882.925446323701,12124.770550416099,11068.465493882593,9792.591060225635
395019,116,"Reno, NV",msa,NV,13963.201104484586,17146.46343335338,17257.052605242607,17036.5938369521,14631.472880560437,14271.964356719902,13431.480806085174,13178.237354060688,13149.37035134667,13085.054723843336,12417.096963550852,11927.80278347063,11567.5149826295,11913.540141874348,12237.121515275963,13532.789406820046,13887.390194665144,15296.124161270374,15044.992720798204,15061.241312971708,13018.569432880473,11972.728982232316,12397.509896106892,14855.557632732403,15696.869212008694,15569.746150701752,14165.455080742904,14785.249651090342,16306.032186564791,18286.042932833447,19794.210893247302,21093.912262238067,22141.9675443382,27587.51256072533,27421.79800133835,,35027.067662835245,42999.092163742695,37723.77131480387,41771.51945433874,39791.81018115579,39199.50368521727,33819.272942340256,29845.130859861336,26158.30423648471,25626.57683982684,26156.25433386838,33460.957406065,34776.269686766755,34437.837756799694,29796.646109553283,29430.21983145569,28772.98790374485,27961.102904842093,27354.253465042213,27328.446788284728,27083.773548018635,27218.86781117305,27147.410415810922
395116,117,"Springfield, MO",msa,MO,9685.7313567293,9249.935136052067,9136.6646065657,9386.022414500861,9423.247965466457,9254.902820510755,8879.206169499124,8584.885104048712,9037.184537401039,10260.414293759599,10586.422484404255,10417.465624076061,9722.87530666475,9706.679210243734,9908.507531524623,9797.485166271581,10027.853331199098,9645.269932448746,9571.074813306632,9449.448104637502,9740.928352668338,11389.550888634056,12852.79031590414,13222.244825708061,11830.85418075276,10623.087547892721,10339.803468290731,10462.03008590093,10796.814152691064,11499.106973887674,11834.493383097399,11703.80112105424,11203.233264033515,11020.546252539263,12411.351824744836,12258.26094017094,13691.223177307407,14463.871555318285,17337.908818190914,18334.797660866654,18369.274167462387,17769.93262617341,17410.906533441306,17442.405017606845,16532.0743353049,15574.704903780352,15211.469569196235,17279.970349123567,19304.429748522965,20445.99251329443,20582.45134197271,21000.9567580127,20372.53976650845,19699.610126545056,17741.291186498536,16910.551381401085,16025.450312871093,16476.64321326,16920.04003543715
395195,118,"Visalia, CA",msa,CA,7949.715022158202,9076.964098285329,9595.22072401254,10427.537605164443,10244.31270180991,10103.937279090214,9653.484353712747,9563.942445112114,9370.638650742467,9353.136610581087,8955.791589924424,8765.519719810973,8464.971294444278,8836.787250070642,9154.673895192587,9917.641659347428,10010.974426978482,10030.616043518858,9924.988306178568,9600.380501474363,10049.099346790266,9414.903790211218,9281.112497294422,9043.913913416427,9220.665465038845,9435.439219925809,10191.268396396397,10616.23772972973,12134.289746031745,11927.401746031746,12664.006746031746,12679.294333333333,12718.386925925928,13305.022845466156,13156.021308742993,14130.908203329886,14607.913950456323,15604.813474107592,16404.529048656503,16692.748560851625,16881.46341113282,18679.04203361495,18799.551688086496,17481.951643147724,15163.874962682516,,23770.849588896017,26630.78115657927,22867.244066892014,23810.3281477596,23004.361895171605,21831.584007198715,19298.278315336593,17507.15772677591,16951.762897419772,17788.429142727367,17689.77174179674,15844.695838121197,14885.470900777838
394746,119,"Killeen, TX",msa,TX,7683.912831383149,8092.125302815562,8145.86781018689,7705.3573704234,7627.812727566258,7810.224424702329,8044.235896908202,7672.377568367305,7509.62050758021,7171.908616551965,7638.159984428792,8097.057613415268,7996.1303841332,8150.7353701637185,7739.774918960927,7960.271054463374,7606.795880891426,7487.402956271525,7419.638677522438,7374.252111874779,6842.6625475310475,6514.47086963923,6600.154413865425,7038.884875390652,7137.547473743326,7210.784213366712,6970.830364808397,7613.764892314169,7932.899904877752,8933.932861086241,8839.059757854855,9715.397978062641,10208.746226668563,10592.535651172493,11695.178377428412,14240.825764392595,16630.37956970233,17793.882786647315,18955.93130348995,,26436.853004022123,27891.77374654466,23519.956503212354,25872.347843081632,26982.230232068116,25803.867931990608,23842.578556890978,22054.717827342745,27969.172103658537,30927.270621980675,34135.99738400389,31705.728948469303,27673.749039123155,22543.674555393314,19234.293441625985,17553.09804647455,16805.407829186326,15289.612067163942,17795.66024144522
394338,120,"Asheville, NC",msa,NC,15629.010807557568,15948.476469936724,15293.469426647158,14304.881538401407,14316.472201956904,14583.441530185873,14749.479455476894,14813.359902390026,14569.233795886437,14626.234281307208,13992.703584527417,13502.96208901641,13330.493854951625,13314.972483522035,13919.782226324867,14146.269672005646,14850.135715662482,15056.950620570939,15369.616924080003,14766.125427477738,14240.859017584793,13455.473181497217,14009.198996694076,15674.25032158538,17460.022966775392,16786.61520406219,15886.042208949204,14644.95758420646,15504.499731456244,15664.581716255692,16318.428948166313,16543.88162822184,16491.672039633173,16292.576124011297,,21413.27878079262,22278.168911333913,19376.064639857883,20308.333663203037,21906.919709714664,21741.730858027033,22893.030269759398,22012.806136958523,23480.824854445935,22629.586753964377,23811.3359276585,23553.796801435503,26135.81849364833,29414.73037494859,33306.40507464829,34552.16501971159,32331.60359712692,28153.950090751696,25951.54289586199,24734.499841133846,25470.243269769217,24298.589756389363,23439.364542998508,22523.64205945215
395244,121,"York, PA",msa,PA,7746.713832602414,8064.610589067864,7989.502539339815,7890.343806304602,8161.698927401773,7944.386099653389,8092.002715531889,7716.383272589062,7388.409288617109,7014.098634538659,7042.008225534145,7421.176787035759,7673.398681247784,7611.881178122662,7551.954199583215,7758.76577365729,8104.359139640647,8413.123222051623,8633.993039316905,8296.775892073983,8116.557078103717,7296.462878122387,7585.110088639543,8358.917697535815,8802.223746918531,10407.772990459152,9475.832822318525,9729.375285005093,8808.458364466887,10163.822951212165,10970.843887035839,10340.757080680785,10185.200739993048,9425.233816892642,10995.749057353243,9811.446870909196,9221.334225908717,8587.345510557656,9187.504748283753,10084.249812263835,9611.942565887024,9891.942953226555,10367.312102315374,10380.111218011765,9810.69051720234,8528.136140390745,9264.026845260263,11019.649133295085,12438.474524599435,12569.534489326064,11923.39451041601,12592.059785778329,12452.370262922139,12129.591140968305,11052.457293199279,10747.96813838181,10119.403747586754,9495.569214403402,9254.452513365015
